system	repo_root	relative_path	material_family	bytes	sha256	git_head	git_state	authority_class	reuse_scope	modern_finance_contamination	source_rights_status	v3_overlap	notes
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	pitch/extracted/sss_nuclear_chaebol.md	pitch	21626	fae379fdbfac9082d0ca4367e0c239ee4cdceb72ba01c17cb5d713346a7490c6	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	bank_card	genre_pack	yes	clear_pointer	none	curated material or Story Block candidate; requires Phase 1 provenance review
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	pitch/extracted/yeonbong.md	pitch	22076	05e0f84579e502cf3cea367b843b6ecfea7f6ab1960b8942adba010ceb09fb3f	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	bank_card	genre_pack	yes	unclear	none	curated material or Story Block candidate; requires Phase 1 provenance review
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	pitch/pitch_bank.md	pitch	57626	5e4389b3fe00864f164343896d22eabaa64ff93a366bcae7a17b6d045f2de15d	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	bank_card	genre_pack	yes	clear_pointer	none	curated material or Story Block candidate; requires Phase 1 provenance review
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	presets/README.md	presets	410	8d676958225cf1790573b97f9d487e8ff8f78b9324071fca1bda8f731076c1db	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	superseded	ineligible	unclear	unclear	sha256:presets/README.md; relative_path:presets/README.md	v3 duplicate candidate; do not migrate in Phase 0
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	presets/modern_fantasy_chaebol/greenfield_pitch_dispatch.md	presets	5203	a3d167bca7f0aa6b04578984c6cb1dd2031773dc09885f6ebe6930ebb71fe354	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	superseded	ineligible	yes	clear_pointer	sha256:presets/modern_fantasy_chaebol/greenfield_pitch_dispatch.md; relative_path:presets/modern_fantasy_chaebol/greenfield_pitch_dispatch.md	v3 duplicate candidate; do not migrate in Phase 0
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/README.md	qrp	810	b13fbe9d2a94bfdd6980691fcde1a10d3f0529e4db6ca2e80be99f127b244a2c	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	methodology	ineligible	unclear	clear_pointer	none	index, template, brief, or dispatch methodology
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/README.md	qrp	4399	2a061653199f8d1e5613cc3609363793df4f999f820132f4ffa45ea827a3a779	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	clear_pointer	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/_key_ep08-14.md	qrp	633	fce239478994cfffefda9cd94cbc63de5bfc83def4426617b4aa90f69ae5fb4f	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	unclear	unclear	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/blind_ep08-14.md	qrp	35858	c4ba669ecbd89bfb3fc169c79c027b30d788c9ed6f3e34f7894a9115f22774e4	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	unclear	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/dry_ledger.md	qrp	45643	6769bdfa6431a9e413249d2321bfefbd17196cb196a63beffe6a60c11e9c1fd0	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	unclear	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/dry_ledger_codex.md	qrp	32942	238263d7be5c3897f398441035e3c385dc4f9d2ef76694b2e0745ae7bb4e87ea	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	unclear	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/mabeop_progress_claude.log	qrp	3451	a13422459b0f306971dc6237083d192f2a25627adcf79a584a07e7271d8a16c9	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	unclear	unclear	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/mabeop_progress_codex.log	qrp	3103	56f72eaf55812406c1c74319778d798a58c23fdc59cf233e864113c109f4105f	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	unclear	unclear	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/prompt_qrp.md	qrp	2291	71077381f7bdf22f4e01a1f3c1dd511f5ebee663d08b5c53ff64f38912a4e878	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	unclear	clear_pointer	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/doksik_ep08-14.txt	qrp	93904	f14b62a327d95dc4ab3a1024449d78f14effa0405db8e48628d7fd44d9f5a4f6	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	name:block/evidence/seooh/doksik_ep08-14.md,character/evidence/seooh/doksik_ep08-14.md,esm/evidence/seooh/doksik_ep08-14.md	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/doksik_ep15-21.txt	qrp	92492	df12fb7f1dd6da22dbc46d2d28fe8631a27b282a15c755af10c0ec4c4d448ee5	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	name:block/evidence/seooh/doksik_ep15-21.md,character/evidence/seooh/doksik_ep15-21.md,esm/evidence/seooh/doksik_ep15-21.md	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/doksik_ep22-28.txt	qrp	93115	03ab1c14aaf70a84e62e4d5fecc18d147597411dc61189ceeb20903f72b040f9	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/doksik_ep29-35.txt	qrp	93287	311bcb58118433f76d6e56504f7c6f140faad0386d1be4dc9e03fc4742a090b4	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/doksik_ep36-42.txt	qrp	93726	a734dd25d6cd69d015e49590ef700f52d5d1089cd22fa1bdfefab8dea3ff248c	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/doksik_ep43-49.txt	qrp	94361	cad66dc423f0d3a2fc03cfc215ee8085313f763ced622c999eb6cf6f56b02645	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/doksik_ep50-56.txt	qrp	95302	e1f474b56423f1319e619ad52f9f718ce36364a9b0d419aa4566be5d5421b400	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/doksik_ep57-63.txt	qrp	93312	880fdeb1f702eb8f254dd9b87a73c9b5f6a25b6c0c5d46ecd2079f2b8e905ae7	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/doksik_ep64-70.txt	qrp	92646	8e2050d94b9fd7c845fd06142096b1673e1e391a074ba158d3470aea3dc9cf7a	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/doksik_ep71-77.txt	qrp	91483	41af08cf4cb07d4f18c96a1342e155e9a076dd75e5a889f375e37c0fa712e455	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/doksik_ep78-84.txt	qrp	92896	55ed822e69c65c06d9bc8b245864c3d4b36362cc56344d75365b588a9c525b3a	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/doksik_ep85-91.txt	qrp	92943	3aee97f7f8308290ac2900f12b8c32cbe433ca28b8307da335ddb897cae92953	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep01-07.txt	qrp	93117	54e178123bb846479b89070257bc6f6cadaf9ee38696c2f2c52094fea67be4f8	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep08-14.txt	qrp	94389	e78db11daf2d7da4665fd7647e78a5c297412f336a0bdd6668c0f4c0a94b9b51	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep106-112.txt	qrp	96362	1e55933b604d8d36ad4cbe53084e1ccac9a6b5c82bbcbbfc73710c239c01d398	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep113-119.txt	qrp	93906	1e90e74c1a7a3b258b58fb8b19991ee612a45d1008995dce1b0a6021f50520f2	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep120-126.txt	qrp	94061	143f339790cb7989961ab53e86ace04f91730abbbff9fc2c6a5e40da3755cd25	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep127-133.txt	qrp	95789	28b9d0511711a37c479071d348c055079541af2135b499077a49cf446a7d6225	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep134-140.txt	qrp	94667	bd4897a480328b12d8aa3d1ac7a20fed2c4d2ce99fba727b578c37b0bd387fc5	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep141-147.txt	qrp	96176	ee1f5c224aec45bb4b47f97b9462cdb5d31e5ab808795435e08ac1f3925249b8	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep148-154.txt	qrp	96268	46fa1c41d1a424e350303577e4e184b46888d7c680426fba33a77b895da8d3ad	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep15-21.txt	qrp	94448	7f7abe1dbefcf0ba8fe3effba85c773450ae3eff6f19bc221d370ca4aaf0c0f6	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	name:block/evidence/seooh/mabeop_ep15-21.md,character/evidence/seooh/mabeop_ep15-21.md,esm/evidence/seooh/mabeop_ep15-21.md	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep155-161.txt	qrp	95879	4b5752edcb3fd8e43198d0cb66b31c79242e4e0e08941b80049eb0c91b873709	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep162-168.txt	qrp	95486	435fdd88160070fcd3e749fdd62dfa10c275c6072d602401026860b6ce749517	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep169-175.txt	qrp	95012	2c92e048481a0c0789f9f359ccf624a816b2fbb777dfb2e5d4be91edec3e4d9d	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep176-182.txt	qrp	93848	b924fcdd7f7c11ae4144b559c99d495a4500a9e7110be926cf5c85c856ed04bd	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep183-189.txt	qrp	95739	b96eeaa7a0ae1728baa6b51c923c3cf15149b4b2fa3f502b8ceb43dd797da828	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep190-196.txt	qrp	95572	9361ce50fca5b25e4cef2a5579a1dc1c737310f824234bc9e758009b5c3d7cad	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep197-203.txt	qrp	95561	e6567643df36956e8f5a81643dfec3a88438fdd514ec62fc709223f3a5e326cc	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep204-210.txt	qrp	94182	0c279353965b69e3d306e83ca4b70b7961be8f043428683bd34dc4e689953ecd	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep211-217.txt	qrp	92952	5d892652365e038801c71c942086310ee4cb3ebf2efaa528c26dad28cf26b56a	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep218-224.txt	qrp	95348	1865506c479080ccc5fb9ef07ae3076d536cd8b6e28cc55224aabe52660829ab	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep22-28.txt	qrp	95919	5f380a06045b02135486137b31906b7a555952e89f01f6ad7ed8e4476554a33f	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep225-231.txt	qrp	93813	24e659e5cfb8a6ddcce8eceaa8dd32fe8aa716e18c3a09ca2f27643723b22988	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep232-238.txt	qrp	95154	3bc4de633af19121279cdd3da3bd3a286c00915773e70cbdfcd23e9c221907c3	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep239-245.txt	qrp	94587	b936aaa3ae1672aee4ae7afa04b6dfa91bfb9388f360e525c2691116d3d922e2	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep246-252.txt	qrp	95559	1dd39e27f97b288b88644ac6c6c67cfc379ef5e65aedbbbc82a08873e20dccff	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep253-259.txt	qrp	93770	81dbe005d75d10a004cb6a710060421322a88c8772ddfa1d0f9ba789e43c7e7f	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep260-266.txt	qrp	95464	d01165d9b1d770560775285eb1b7b7678ecd5fd0c227a8285e6bd2f9c053e003	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep267-273.txt	qrp	94899	ab51201c1b17c139c2f33e06f82a1e245b4944661e3910c9a9aa210c6eb16ff9	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep274-280.txt	qrp	95175	fbbc772d141dfe169c19b5922dd02c284f37ce0bef8c6e1d7e5b2a44aef34528	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep281-287.txt	qrp	94163	73a4668a055afb8f4241c97cd4e6cf96b8b16c194455edccf6965225a9764fed	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	unclear	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep288-294.txt	qrp	94460	f7627eb03109288b713762a0b013879df44969894731e0b0e2da8cad434ad424	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep29-35.txt	qrp	95066	02e9dcf89ae9cc8536349db453e53bddd876c327aa559e7b9c29319aee87a77a	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep295-301.txt	qrp	95469	b98b8397b660e36b417c74e53c98523687405601af113064bb43baa4077589fb	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep302-304.txt	qrp	45310	655435f72f9e7b2e48f3af787986d936ab84fcd1f1b2186c456c239a09403ecc	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep36-42.txt	qrp	94853	e4edfc48eb07af39b88486006d9e2145644caf3bdf406a375c9d50887f772aea	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep43-49.txt	qrp	92981	a03c88f9b720cf2ef9720f04c6ef25de1c93e549118406c9024e5318c3adbdcf	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep50-56.txt	qrp	93795	a25f83199ab9aaf421acf8f4b426c707c11a6bfe8c7b6044fb616ebbbca050a8	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep57-63.txt	qrp	95314	06cb454d7bef57cf0f0d219b14f1918f951dee3ac99068ef87274d9b0cffa689	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep64-70.txt	qrp	96917	7aad9adcc97b161b1b80218b62ab8d1220de96512a9dbe2439fdfc9513b5d8ea	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep71-77.txt	qrp	94174	23dbf1b7a7d21204e494a2b421d49d078b137101be2aff10c5c0606e0a5fa38c	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep78-84.txt	qrp	94503	f705c1407395fa925e1c1d546f8a345c3ae858b6847e1a379919a94e1613e5ab	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep85-91.txt	qrp	93755	76399c2f3bfa5db2d86c6946727aa2e90f7e276c176914e12fbc4c2923911200	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep92-98.txt	qrp	96622	cd9708c62bfd249ae176e7cc76c0d7d0625d147055f1d44db9777ab470b98ea5	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/mabeop_ep99-105.txt	qrp	95429	c106afe2aaa741788cc0e6bba923413a936221f9dca765be994659d37747c796	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep01-07.txt	qrp	102202	8edae4c07b57d3275f75f8b6185f2510941267a6c23fe318cd4a81d7870790f4	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/_campaign/slices/yeonbong_ep08-14.txt	qrp	101034	c724c42259bdb510df5a52fee6a426ceb48ae5089e40050bfdc8b9dac5ab7f78	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	raw_source	ineligible	yes	raw_or_excerpt	none	source slice or raw text; metadata-only treatment
